Source,URL,year,Longitude,Latitude,pH,CEC,Sand,Silt,Clay,Corg
SoilGrids,https://soilgrids.org,2024,37.619999999999997,-2.62,7.5,76.599999999999994,32,25,43,1
SoilGrids,https://soilgrids.org,2024,37.664999999999999,12.01,7.2,47.6,20,25,55,0.98000000000000009
SoilGrids,https://soilgrids.org,2024,38.396726999999998,4.6599089999999999,6.6,21.2,75,7,18,0.43
SoilGrids,https://soilgrids.org,2024,38.616667,-5.0999999999999996,5.6,2,34,18,48,0.6
SoilGrids,https://soilgrids.org,2024,38.763742999999998,-6.4164029999999999,5,2.5,80,6,14,0.19
SoilGrids,https://soilgrids.org,2024,38.798811000000001,4.686375,7,25.6,59,27,14,0.44000000000000006
SoilGrids,https://soilgrids.org,2024,39.324193999999999,8.4070280000000004,6.7,33.9,20,24,67,0.76
SoilGrids,https://soilgrids.org,2024,40.083333000000003,-14.816667000000001,7.1,24.7,35.1,23.4,41.4,1.92
SoilGrids,https://soilgrids.org,2024,43.384753000000003,9.6899280000000001,8.1,35.799999999999997,52,10,38,0.55999999999999994
SoilGrids,https://soilgrids.org,2024,47.498055999999998,-21.060555999999998,4.4000000000000004,1.3,46,33,30,1.03
SoilGrids,https://soilgrids.org,2024,91.495894645287805,27.1169673205879,5.2,1.35,27.2,51.4,21.5,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,101.616666666667,3.0333333333333301,4.3,1.3,75.900000000000006,4.3,19.7,1.41
SoilGrids,https://soilgrids.org,2024,116.184828,-32.315446999999999,6.1,0.6,55,15,37,0.55999999999999994
SoilGrids,https://soilgrids.org,2024,-155.448888888889,20.0683333333333,5.2,0.7,5,49,45,7.9099999999999993
SoilGrids,https://soilgrids.org,2024,-155.2250061,19.551389700000001,6.2,10.45,31.2,68.8,0,7.95
SoilGrids,https://soilgrids.org,2024,-155.09971619999899,19.744167300000001,5.5,1,58.6,24.9,16.5,1.65
SoilGrids,https://soilgrids.org,2024,-151.832305899999,59.752800000000001,4.5,6.95,32.4,59.7,7.9,3.6700000000000004
SoilGrids,https://soilgrids.org,2024,-151.23333740000001,61.5833321,5.6,9.5,30,65,5,1.47
SoilGrids,https://soilgrids.org,2024,-150.23803710000001,62.316215499999998,5.2,1.3,80,70.5,1.6,0.19
SoilGrids,https://soilgrids.org,2024,-148.97999569999899,63.731945000000003,5.7,2.8,69.599999999999994,27.4,3,0.08
SoilGrids,https://soilgrids.org,2024,-135.66667179999899,57.1833344,5.6,76.7,30.3,44.3,25.4,11.67
SoilGrids,https://soilgrids.org,2024,-133.6125031,55.966667200000003,5.0999999999999996,24,52.1,41.6,6.3,2.3899999999999997
SoilGrids,https://soilgrids.org,2024,-132.58332820000001,55.704166399999998,3.8,9,52.3,41.9,5.8,5.7299999999999995
SoilGrids,https://soilgrids.org,2024,-124.3219452,42.135833699999999,5.4,9.35,22.7,40.6,36.700000000000003,5.75
SoilGrids,https://soilgrids.org,2024,-124.0998001,43.3898048,4.4000000000000004,19.899999999999999,13.6,38.700000000000003,47.7,0.59000000000000008
SoilGrids,https://soilgrids.org,2024,-123.86000060000001,45.485553699999997,5.0999999999999996,7.65,14.3,58.7,27,10.959999999999999
SoilGrids,https://soilgrids.org,2024,-123.1583328,47.5416679,5.3,18.75,84.7,13.1,2.2000000000000002,0.62
SoilGrids,https://soilgrids.org,2024,-122.9563904,42.234722099999999,5.8,24.05,21.4,54.4,24.2,0.06
SoilGrids,https://soilgrids.org,2024,-122.9130554,42.231945000000003,6.1,23.1,27,52.8,20.2,0.3
SoilGrids,https://soilgrids.org,2024,-122.8913879,46.628887200000001,5,10.050000000000001,9.9,26.6,63.5,0.22999999999999998
SoilGrids,https://soilgrids.org,2024,-122.74166870000001,45.974998499999998,5,16.899999999999999,7.4,39.200000000000003,53.4,0.22999999999999998
SoilGrids,https://soilgrids.org,2024,-122.248054499999,46.325000799999998,4.3,2.85,87.3,11.2,1.5,1.72
SoilGrids,https://soilgrids.org,2024,-121.85111240000001,36.918056499999999,6.35,6,76.8,15.8,7.4,0.12
SoilGrids,https://soilgrids.org,2024,-121.5773652,39.916454799999997,5.3,3.95,32.200000000000003,50,17.8,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-120.976387,39.186943100000001,5.5,5.85,18.8,38.5,42.7,0.51
SoilGrids,https://soilgrids.org,2024,-119.25096130371,37.499935150146399,5.2,0.9,88.9,11.1,0,0.54
SoilGrids,https://soilgrids.org,2024,-119.2166672,38.2458344,7.2,8.9499999999999993,80.3,13.6,6.1,0.69000000000000006
SoilGrids,https://soilgrids.org,2024,-118.90638730000001,37.133888200000001,5,2.1,81.2,17.5,1.3,1.7100000000000002
SoilGrids,https://soilgrids.org,2024,-118.28194430000001,44.9636116,5,2.8,79.8,18.8,1.4,1.69
SoilGrids,https://soilgrids.org,2024,-116.0350876,41.242122700000003,5.05,49,29.5,13.3,57.2,0.65
SoilGrids,https://soilgrids.org,2024,-116.020835899999,45.663887000000003,5.9333334000000004,2.7,45.066665999999998,51.233333999999999,3.7,2.3233334000000001
SoilGrids,https://soilgrids.org,2024,-115.9597244,46.534999800000001,5.2,6.5,78.400000000000006,8.9,12.7,0.03
SoilGrids,https://soilgrids.org,2024,-115.7963867,46.881111099999998,5.8,18.95,81.7,13.4,4.9000000000000004,0.09
SoilGrids,https://soilgrids.org,2024,-112.96944430000001,46.0052795,4,33.950000000000003,62.7,29.1,8.1999999999999993,8.09
SoilGrids,https://soilgrids.org,2024,-110.5094452,31.4974995,4.9000000000000004,21.8,60.2,10.4,29.4,0.22999999999999998
SoilGrids,https://soilgrids.org,2024,-108.86499790000001,36.075279199999997,5.9,15,67.400000000000006,25.2,7.4,2.58
SoilGrids,https://soilgrids.org,2024,-107.0263901,44.0216675,5.6,9.4,82.4,6.5,11.1,0.05
SoilGrids,https://soilgrids.org,2024,-106.3499985,37.4583321,5.5,14.65,38.4,51.2,10.4,1.7600000000000002
SoilGrids,https://soilgrids.org,2024,-105.1577759,37.295833600000002,5.3,11.55,60.9,25.8,13.3,5.35
SoilGrids,https://soilgrids.org,2024,-104.0008316,44.7647209,4.2,26.3,2.5,39.4,64,0.78
SoilGrids,https://soilgrids.org,2024,-103.99503326416,44.759120941162102,4.5,28.15,4.5,35.1,60.4,0.74
SoilGrids,https://soilgrids.org,2024,-96.957221984863196,28.874433517456001,7.1,13,67.2,8.1999999999999993,24.6,0
SoilGrids,https://soilgrids.org,2024,-96.616668700000005,31.032777800000002,6.65,8.35,43.2,27.1,29.7,0.32999999999999996
SoilGrids,https://soilgrids.org,2024,-96.347778300000002,40.7247238,5.2,10,47,37.200000000000003,15.8,1.3900000000000001
SoilGrids,https://soilgrids.org,2024,-95.703331000000006,30.495277399999999,4.3,1.4,69.5,5.9,58.1,0.04
SoilGrids,https://soilgrids.org,2024,-95.386085510253906,35.999809265136697,7.1,13.95,4.8,54.4,40.799999999999997,0.31
SoilGrids,https://soilgrids.org,2024,-95.099998499999998,32.436111500000003,5,6.25,54.4,17.8,27.8,0.09
SoilGrids,https://soilgrids.org,2024,-94.723854099999997,38.668376899999998,5.4,19,3,58.1,38.9,3.28
SoilGrids,https://soilgrids.org,2024,-94.711112999999997,31.261110299999999,7.6,3.95,39.5,28.2,32.299999999999997,0.1
SoilGrids,https://soilgrids.org,2024,-94.655555699999994,33.853889500000001,4.5999999999999996,5.25,22.4,61.8,15.8,0.16
SoilGrids,https://soilgrids.org,2024,-94.613574999999997,37.1739028,4.5,20.9,10.8,52.8,36.299999999999997,0.2
SoilGrids,https://soilgrids.org,2024,-94.569166699999997,37.3580556,5.0999999999999996,9,36.1,33.200000000000003,30.7,0.2
SoilGrids,https://soilgrids.org,2024,-94.561344399999996,36.542583299999997,5,7,9.3000000000000007,77.599999999999994,28.9,0.2
SoilGrids,https://soilgrids.org,2024,-94.501388899999995,37.516555599999997,6.2,21,22.3,34.299999999999997,43.4,1.1000000000000001
SoilGrids,https://soilgrids.org,2024,-94.495644400000003,36.657697200000001,4.0999999999999996,4,5.7,34.700000000000003,59.6,0.1
SoilGrids,https://soilgrids.org,2024,-94.494514499999994,36.653083799999997,4.3,17.75,7.5,27.2,65.3,0.1
SoilGrids,https://soilgrids.org,2024,-94.485105599999997,37.310244400000002,4.2,8.6,33.5,36.5,30,0.8
SoilGrids,https://soilgrids.org,2024,-94.416389499999994,29.9950008,5.4,23.05,9.6,44.9,45.5,1.1800000000000002
SoilGrids,https://soilgrids.org,2024,-94.383560200000005,37.033401499999997,7.1,17.95,9.8000000000000007,68.900000000000006,21.3,1.49
SoilGrids,https://soilgrids.org,2024,-94.3352778,29.992775000000002,4.75,32.15,10.3,32,57.7,0.44000000000000006
SoilGrids,https://soilgrids.org,2024,-94.314833300000004,30.479749999999999,5.0999999999999996,1.75,68.400000000000006,25.3,6.3,0.03
SoilGrids,https://soilgrids.org,2024,-94.3057917,36.8103056,5.5,10,26,59.8,14.2,26.5
SoilGrids,https://soilgrids.org,2024,-94.302780200000001,37.487220800000003,4.9000000000000004,6.75,47.6,30.4,22,0.67
SoilGrids,https://soilgrids.org,2024,-94.298611100000002,29.936111100000002,5,1.1000000000000001,87.9,9.3000000000000007,2.8,0.22000000000000003
SoilGrids,https://soilgrids.org,2024,-94.284955600000004,37.152563899999997,5.5,8,17.600000000000001,38.5,43.9,0.1
SoilGrids,https://soilgrids.org,2024,-94.270250000000004,36.631227799999998,5.5,3,27.8,58.5,13.7,0.3
SoilGrids,https://soilgrids.org,2024,-94.227558299999998,37.201999999999998,5.9,9,8.1,64.2,27.7,0.7
SoilGrids,https://soilgrids.org,2024,-94.208055599999994,36.714722199999997,5.0999999999999996,16,28.8,44.7,26.5,0.1
SoilGrids,https://soilgrids.org,2024,-94.186719400000001,37.175077799999997,5.3,7,9.9,77,13.1,2.2000000000000002
SoilGrids,https://soilgrids.org,2024,-94.186388899999997,37.198333300000002,6.8,19,11.2,74.8,14,1.4
SoilGrids,https://soilgrids.org,2024,-94.176594399999999,37.128658299999998,6.3,9,7.4,56.6,36,0.5
SoilGrids,https://soilgrids.org,2024,-94.166969300000005,39.830944100000004,6.3,26,9.4,45.4,45.2,0.3
SoilGrids,https://soilgrids.org,2024,-94.162547200000006,37.1000972,5.3,9,4,52,44,0.2
SoilGrids,https://soilgrids.org,2024,-94.159322200000005,37.277372200000002,6,16,8.6,57.3,34.1,0.8
SoilGrids,https://soilgrids.org,2024,-94.158713899999995,37.347963900000003,7.7,22,10.4,36.9,52.8,0.3
SoilGrids,https://soilgrids.org,2024,-94.127327800000003,36.7335639,4.7,14,9.1999999999999993,25.8,65,0.1
SoilGrids,https://soilgrids.org,2024,-94.116666699999996,37.139722200000001,7,7,5.2,78.400000000000006,16.399999999999999,1.4
SoilGrids,https://soilgrids.org,2024,-94.111313899999999,37.2034722,6,9.75,7.9,79.2,12.9,0.9
SoilGrids,https://soilgrids.org,2024,-94.106375,36.740558299999996,4.3,12,14.5,37.1,48.4,0.1
SoilGrids,https://soilgrids.org,2024,-94.082213899999999,37.3432806,5,11.4,69.599999999999994,17.8,12.6,0.4
SoilGrids,https://soilgrids.org,2024,-94.052674999999994,37.517975,6.1,7,34.799999999999997,49.4,15.8,1.8
SoilGrids,https://soilgrids.org,2024,-94.052314800000005,37.6734005,5,6,57.6,34.1,8.3000000000000007,0.4
SoilGrids,https://soilgrids.org,2024,-94.008580499999994,37.696946099999998,5.4,9,33.9,53.8,12.3,0.3
SoilGrids,https://soilgrids.org,2024,-93.984407599999997,37.639349600000003,5,8,34.1,45,20.9,1
SoilGrids,https://soilgrids.org,2024,-93.983361599999995,37.641683700000002,5.4,7,62.3,19.7,18,2.8
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,8.1,26,20.399999999999999,35.4,44.2,0.1
SoilGrids,https://soilgrids.org,2024,-93.932169999999999,37.713798500000003,5.2,8,56.7,32.4,10.9,1.9
SoilGrids,https://soilgrids.org,2024,-93.924380499999998,37.709623700000002,6,22,3.2,21.2,46.3,0.2
SoilGrids,https://soilgrids.org,2024,-93.827499399999994,40.092498800000001,6.4,29,3.9,64.2,32.4,0.2
SoilGrids,https://soilgrids.org,2024,-93.810279800000004,37.323333699999999,4.7,18.3,8.9,44.8,46.3,0.19
SoilGrids,https://soilgrids.org,2024,-93.787551899999997,40.070667299999997,6.1,19,9.6999999999999993,55.8,34.5,0.5
SoilGrids,https://soilgrids.org,2024,-93.749444400000002,37.385833300000002,5.0999999999999996,3.7,45,46.3,8.6999999999999993,0.2
SoilGrids,https://soilgrids.org,2024,-93.746313900000004,37.5558944,5.6,5.2,55.2,24.6,20.2,0.2
SoilGrids,https://soilgrids.org,2024,-93.739202800000001,37.3834722,4.9000000000000004,13.95,47.6,42.4,10,3.9
SoilGrids,https://soilgrids.org,2024,-93.714996299999996,39.919166599999997,5.8,25,31.3,40.5,28.2,3.4
SoilGrids,https://soilgrids.org,2024,-93.705261199999995,40.337161999999999,5.8,17.25,38.6,30.3,31.2,0.1
SoilGrids,https://soilgrids.org,2024,-93.689910900000001,30.402446699999999,5.0999999999999996,4.1500000000000004,27.7,48.7,23.6,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,-93.643890400000004,31.821666700000002,5.3,4.4000000000000004,49.1,31.4,19.5,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,-93.565233300000003,37.5184389,5.9,34.799999999999997,14.5,73.5,12,0.6
SoilGrids,https://soilgrids.org,2024,-93.564966699999999,36.921858299999997,6.1,4,13.5,69.5,17,0.3
SoilGrids,https://soilgrids.org,2024,-93.538093599999996,44.061271699999999,5.4,22,27.5,40.4,32.1,2.88
SoilGrids,https://soilgrids.org,2024,-93.536111099999999,36.893055599999997,4.7,6,26.5,64.599999999999994,8.9,3.2
SoilGrids,https://soilgrids.org,2024,-93.528335600000005,31.084999100000001,4.8,18.05,2.1,55.9,42,2.6
SoilGrids,https://soilgrids.org,2024,-93.5155563,30.9141674,6.4,17.399999999999999,67,11.95,21.05,0.02
SoilGrids,https://soilgrids.org,2024,-93.4932333,37.771208299999998,5.5,15.5,2.5,74.3,23.2,2.7
SoilGrids,https://soilgrids.org,2024,-93.476944399999994,37.994444399999999,7.6,22,26.8,54.7,18.5,1.4
SoilGrids,https://soilgrids.org,2024,-93.476577758789006,30.773826599121001,4.4000000000000004,5.15,25.8,55.1,19.100000000000001,0.25
SoilGrids,https://soilgrids.org,2024,-93.461388900000003,36.940555600000003,5.0999999999999996,2.65,15,75,10,0.2
SoilGrids,https://soilgrids.org,2024,-93.449444400000004,36.9261111,6.3,11,12.1,73.3,14.6,0.4
SoilGrids,https://soilgrids.org,2024,-93.427777800000001,36.666111100000002,4.5999999999999996,7,8.6999999999999993,28,63.3,0.3
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,6.4,13,15.8,42.5,41.7,0.2
SoilGrids,https://soilgrids.org,2024,-93.400933300000005,36.739041700000001,5.0999999999999996,15,4.2,59.8,36,0.2
SoilGrids,https://soilgrids.org,2024,-93.388549999999995,37.624141700000003,5.6,2,65.7,27.5,6.8,0.5
SoilGrids,https://soilgrids.org,2024,-93.375908300000006,36.644269399999999,5.3,22,27.4,59.4,13.2,0.3
SoilGrids,https://soilgrids.org,2024,-93.359238899999994,36.834155600000003,6.4,6,10.4,76.8,12.8,2
SoilGrids,https://soilgrids.org,2024,-93.353057899999996,41.1511116,6,20.8,44.5,34.9,20.6,0
SoilGrids,https://soilgrids.org,2024,-93.340555600000002,39.712499999999999,6,27,0.8,70.3,28.9,1
SoilGrids,https://soilgrids.org,2024,-93.338049999999996,37.101952799999999,5.3,7,6.1,66.400000000000006,27.5,0.2
SoilGrids,https://soilgrids.org,2024,-93.333825000000004,37.679488900000003,4.5999999999999996,16,7.6,45.5,46.9,0.4
SoilGrids,https://soilgrids.org,2024,-93.316972199999995,39.701711099999997,5.5,38.65,2,38.5,59.6,1.6
SoilGrids,https://soilgrids.org,2024,-93.302338899999995,39.686819399999997,6.4,25.9,0.3,62.4,37.200000000000003,1.3
SoilGrids,https://soilgrids.org,2024,-93.302222200000003,37.429166700000003,4.5,31.65,3,15.8,81.099999999999994,0.2
SoilGrids,https://soilgrids.org,2024,-93.270835899999994,34.4791679,5.4,2.4,40.299999999999997,29.1,30.6,0.18
SoilGrids,https://soilgrids.org,2024,-93.232498199999995,39.717777300000002,5.4,39,0.8,37.799999999999997,61.4,1.7100000000000002
SoilGrids,https://soilgrids.org,2024,-93.199165300000004,32.425277700000002,4.7,1.6,61.8,15.5,22.7,0.05
SoilGrids,https://soilgrids.org,2024,-93.1958889,39.576999999999998,5.0999999999999996,33.75,1.8,45,53.1,2.6
SoilGrids,https://soilgrids.org,2024,-93.178888900000004,40.1686111,5.8,6,82.7,11.9,5.3,0.5
SoilGrids,https://soilgrids.org,2024,-93.172775299999998,41.057777399999999,5,25.95,2,78.099999999999994,19.899999999999999,1.1599999999999999
SoilGrids,https://soilgrids.org,2024,-93.152222199999997,39.639166699999997,5.3,27,1.1000000000000001,60.9,38,1.5
SoilGrids,https://soilgrids.org,2024,-93.121009826660099,30.9107666015625,5,4.5999999999999996,51.4,21.8,26.8,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-92.875333299999994,38.750444399999999,7,4,2.4,83,14.6,0.3
SoilGrids,https://soilgrids.org,2024,-92.866668700000005,46.6833344,4.8,3.15,47.6,46,6.4,1.02
SoilGrids,https://soilgrids.org,2024,-92.845916700000004,38.860636100000001,7.4,11.6,4.0999999999999996,68.2,27.7,0.8
SoilGrids,https://soilgrids.org,2024,-92.835833300000004,37.536666699999998,4.9000000000000004,17,7.9,55.8,36.299999999999997,0.4
SoilGrids,https://soilgrids.org,2024,-92.834166699999997,37.638888899999998,5,18,13.5,67.3,19.2,0.1
SoilGrids,https://soilgrids.org,2024,-92.822502099999994,40.681110400000001,5.3,26.1,4.9000000000000004,74.599999999999994,20.5,2.25
SoilGrids,https://soilgrids.org,2024,-92.766666700000002,39,6,8.25,16.899999999999999,44.3,38.799999999999997,1
SoilGrids,https://soilgrids.org,2024,-92.751388899999995,37.6136111,5.4,10,10,64.5,25.5,0.2
SoilGrids,https://soilgrids.org,2024,-92.750502800000007,36.773811100000003,5.6,4,18.399999999999999,61.8,19.8,0.5
SoilGrids,https://soilgrids.org,2024,-92.744144399999996,36.679952800000002,6,10,11.9,22.2,65.900000000000006,1.2
SoilGrids,https://soilgrids.org,2024,-92.731636100000003,36.785127799999998,5,2,19.399999999999999,71.099999999999994,9.5,2
SoilGrids,https://soilgrids.org,2024,-92.706944399999998,37.808055600000003,5.2,9.0500000000000007,23.6,47.8,28.6,0.1
SoilGrids,https://soilgrids.org,2024,-92.703611100000003,37.620555600000003,4.8,14,16.3,31,52.7,0.1
SoilGrids,https://soilgrids.org,2024,-92.691665599999993,45.668609600000003,6.2,1,94.8,5.2,0,0.02
SoilGrids,https://soilgrids.org,2024,-92.685555600000001,40.562222200000001,5.8,11.4,5.0999999999999996,64.8,30.1,1.4
SoilGrids,https://soilgrids.org,2024,-92.648366699999997,40.078461099999998,4.5,19,23.4,25.4,51.2,0.3
SoilGrids,https://soilgrids.org,2024,-92.625274700000006,38.102779400000003,6.8,9,44.5,12.6,42.9,13.91
SoilGrids,https://soilgrids.org,2024,-92.598638899999997,38.533166700000002,4.9000000000000004,12.7,20.8,50,29.2,0.5
SoilGrids,https://soilgrids.org,2024,-92.562774700000006,39.9638901,6.7,29.9,6.4,63.2,30.4,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-92.555274999999995,48.185833000000002,5.0999999999999996,4,97.7,1.3,1,0.02
SoilGrids,https://soilgrids.org,2024,-92.554583300000004,38.107194399999997,7.5,5,13.1,17.2,69.7,0.1
SoilGrids,https://soilgrids.org,2024,-92.522584199999997,38.966252799999999,5.3,18,4.2,67.599999999999994,28.2,0.2
SoilGrids,https://soilgrids.org,2024,-92.519661499999998,38.230869300000002,4.5999999999999996,13.3,8.1999999999999993,20.399999999999999,71.400000000000006,0.3
SoilGrids,https://soilgrids.org,2024,-92.513249999999999,38.635722199999996,6.3,7.25,18,67.5,14.5,1.1000000000000001
SoilGrids,https://soilgrids.org,2024,-92.513055600000001,38.633861099999997,5.5,11.95,19.600000000000001,52.6,27.8,0.1
SoilGrids,https://soilgrids.org,2024,-92.499852799999999,39.8111611,4.5999999999999996,18,34.799999999999997,28.6,36.6,0.3
SoilGrids,https://soilgrids.org,2024,-92.464545900000005,39.039893399999997,6.2,10,5.8,77.099999999999994,17.100000000000001,0.4
SoilGrids,https://soilgrids.org,2024,-92.461391699999993,39.725547200000001,6.1,24,21.3,36.299999999999997,42.4,0.1
SoilGrids,https://soilgrids.org,2024,-92.436022199999996,36.510077799999998,5.2,6,35.200000000000003,36.6,28.2,0.1
SoilGrids,https://soilgrids.org,2024,-92.409688900000006,40.406413899999997,6.1,26,39.799999999999997,31.4,28.8,0.1
SoilGrids,https://soilgrids.org,2024,-92.403335600000005,37.604721099999999,5.5,4.6500000000000004,9.3000000000000007,20,70.7,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,-92.395197199999998,36.7641694,4.9000000000000004,5,43.7,45.7,10.6,0.2
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,5.6,12,4.5,71.3,24.2,1.8
SoilGrids,https://soilgrids.org,2024,-92.345165499999993,37.974501199999999,4.7,8,7.6,68.900000000000006,23.5,0.4
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,6.4,9,2.5,62.5,24.8,0.5
SoilGrids,https://soilgrids.org,2024,-92.342638899999997,37.615583299999997,4.7,5.75,24.7,52.8,22.5,0.1
SoilGrids,https://soilgrids.org,2024,-92.341626599999998,38.334728900000002,4.8,8.75,23.8,57.5,18.7,0.1
SoilGrids,https://soilgrids.org,2024,-92.326659199999995,38.468203799999998,5.7,7,5.5,76.900000000000006,17.600000000000001,0.4
SoilGrids,https://soilgrids.org,2024,-92.322111899999996,39.155317400000001,5.7,13,32.299999999999997,50,17.7,0.1
SoilGrids,https://soilgrids.org,2024,-92.319333299999997,39.215972200000003,4.5999999999999996,25,3.2,43,53.8,0.8
